,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,SalePrice,IsRemodelled,BuiltOrRemodelAge,OldOrNewGarage,num_LotShape,num_ExterQual,num_BsmtQual,num_BsmtExposure,num_BsmtFinType1,num_HouseStyle,num_Fence,num_LotConfig,num_MasVnrType,num_SaleCondition,num_HeatingQC,num_KitchenQual,num_FireplaceQu,num_GarageFinish,num_BldgType,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing
729,30,52.0,6240,4,5,0.0,152,628,780,848,0,1208,0,1,0,2,0,2,0,23,11.542493975902508,1,59,0,3,3,3,1,4,3,0,5,0,1,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
730,120,39.0,5389,8,5,0.0,1180,415,1595,1616,0,1616,1,2,0,2,1,2,237,152,12.373707715234994,1,14,0,2,4,4,1,6,1,0,5,0,1,5,4,3,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
731,80,73.0,9590,7,5,442.0,786,82,868,1146,0,1146,1,2,0,3,1,2,160,22,12.141539457711714,0,4,1,2,4,5,3,6,8,0,4,1,1,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
732,60,75.0,11404,7,5,202.0,252,901,1153,1153,878,2031,0,2,1,3,1,2,192,84,12.312686874960354,1,9,0,2,4,4,3,5,4,0,5,1,1,5,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
733,20,80.0,10000,5,6,0.0,594,270,864,1144,0,1144,1,1,0,3,1,1,165,0,11.786008995353765,1,26,0,3,3,3,1,4,1,3,4,0,1,5,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
734,20,70.04995836802665,8978,5,5,0.0,0,948,948,948,0,948,0,1,0,3,0,1,147,0,11.58989576532275,0,39,0,2,3,3,1,1,1,0,4,0,0,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736,90,60.0,8544,3,4,0.0,0,0,0,1040,0,1040,0,2,0,2,0,2,0,0,11.445727410406752,0,56,0,3,3,0,0,0,1,0,5,0,1,4,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
737,60,72.0,10463,8,5,0.0,0,893,893,901,900,1801,0,2,1,3,1,3,0,116,12.3879816172226,0,1,1,2,4,4,1,1,4,0,3,0,1,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
738,90,60.0,10800,5,5,0.0,1200,0,1200,1200,0,1200,3,3,0,3,0,0,120,0,12.095146671399466,1,21,0,3,3,4,4,6,1,0,5,0,0,3,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
739,60,65.0,9313,7,5,0.0,0,864,864,864,864,1728,0,2,1,3,0,2,187,56,12.154784614286667,0,5,1,2,4,4,1,1,4,0,5,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
740,70,60.0,9600,5,7,0.0,0,264,264,768,664,1432,0,2,0,2,0,2,270,0,11.790564777297387,1,5,0,3,3,2,1,1,4,4,5,0,0,5,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
741,20,65.0,6768,6,8,0.0,832,80,912,912,0,912,1,1,0,3,0,1,168,0,11.863589378812122,1,12,0,2,3,3,2,6,1,4,5,0,1,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
742,20,65.0,8450,7,5,108.0,0,1349,1349,1349,0,1349,0,2,0,3,0,2,120,55,12.095146671399466,1,6,1,3,3,4,1,1,1,4,5,1,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
743,80,70.0,12886,5,6,0.0,444,76,520,1464,0,1464,0,2,0,3,1,2,302,0,12.07254696717504,1,10,0,2,3,4,3,5,8,0,5,0,1,5,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
744,120,41.0,5395,8,5,0.0,733,604,1337,1337,0,1337,1,2,0,2,1,2,96,0,12.100717685412471,0,15,0,2,4,4,1,6,1,0,5,0,1,4,4,3,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
745,60,70.04995836802665,8963,8,9,289.0,575,487,1142,1175,1540,2715,0,3,1,4,2,2,0,204,12.61087420020211,1,12,0,2,5,3,1,6,4,0,5,1,1,5,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746,60,70.04995836802665,8795,7,5,0.0,300,652,952,980,1276,2256,0,2,1,4,1,2,224,54,12.371591321286905,0,9,1,2,4,4,1,6,4,0,5,0,1,5,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
747,70,65.0,11700,7,7,0.0,0,1240,1240,1320,1320,2640,0,1,1,4,1,4,181,0,12.491176396967154,1,6,0,2,4,3,1,1,4,0,4,0,1,3,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
748,20,59.0,10593,7,5,338.0,919,801,1720,1720,0,1720,1,2,0,3,1,2,240,56,12.469978029554953,0,14,0,2,4,4,1,6,1,0,5,1,1,5,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
749,50,50.0,8405,4,3,0.0,0,0,0,1088,441,1529,0,2,0,4,0,1,92,0,11.49273296168228,1,59,0,3,3,0,0,0,3,0,5,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
750,50,55.0,8800,4,7,0.0,0,576,576,792,348,1140,0,1,0,3,0,0,0,160,11.477308649967686,1,6,0,3,3,3,1,1,3,0,4,0,1,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751,60,70.04995836802665,7750,7,5,0.0,0,660,660,660,660,1320,0,2,1,3,0,2,0,48,11.995357787034976,0,4,1,3,4,4,1,1,4,0,5,0,1,5,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
752,20,79.0,9236,6,5,0.0,1200,279,1479,1494,0,1494,1,2,0,3,0,2,168,27,12.28765724080691,0,9,0,2,3,4,4,6,1,0,5,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
753,60,80.0,10240,8,5,178.0,0,1030,1030,1038,1060,2098,0,2,1,3,1,3,192,52,12.526346537332584,0,1,1,3,4,4,2,1,4,0,5,1,1,4,5,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
754,20,61.0,7930,6,8,0.0,439,115,1026,1026,0,1026,1,1,0,3,0,2,171,48,11.957617696467539,1,4,0,3,3,3,1,6,1,0,5,0,1,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
756,60,68.0,10769,8,5,0.0,20,846,866,866,902,1768,0,2,1,3,0,2,144,105,12.264346270624157,0,2,1,2,4,4,3,6,4,0,5,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
757,60,70.04995836802665,11616,6,5,328.0,438,234,672,672,714,1386,0,2,1,3,1,2,335,0,11.97603664577121,0,32,0,2,3,3,2,3,4,4,3,1,0,3,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
758,160,24.0,2280,7,5,360.0,549,195,744,757,744,1501,0,2,1,3,0,2,0,0,12.097378802727306,0,9,0,3,3,4,1,5,4,0,5,1,1,4,3,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
759,60,65.0,12257,8,5,513.0,56,1198,1318,1328,1203,2531,0,2,1,4,1,3,222,98,12.577639650232573,0,12,0,2,4,4,3,2,4,0,5,1,1,5,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
760,20,70.0,9100,6,6,0.0,612,252,864,864,0,864,0,1,0,2,0,1,0,0,11.755879486687116,0,50,1,3,3,3,1,3,1,0,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
761,30,60.0,6911,5,5,0.0,405,740,1145,1301,0,1301,0,1,0,2,0,2,0,0,11.51293546492023,1,59,0,3,3,3,2,2,1,0,2,0,1,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
762,60,72.0,8640,7,5,0.0,24,732,756,764,783,1547,0,2,1,3,0,2,169,45,12.279327754099118,0,1,1,3,3,4,2,6,4,0,5,0,1,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
764,120,30.0,9549,8,5,0.0,437,0,1494,1494,0,1494,1,1,1,2,1,2,0,30,12.506180941677357,1,10,0,2,4,4,3,2,1,0,3,0,1,5,5,4,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765,20,75.0,14587,9,5,284.0,0,1498,1498,1506,0,1506,0,2,0,2,1,2,0,174,12.484208043148733,0,0,1,2,4,4,1,1,1,0,5,1,1,5,5,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766,60,80.0,10421,7,5,42.0,394,586,980,980,734,1714,0,2,1,3,1,2,228,66,12.188422799337028,0,22,0,3,3,4,1,6,4,2,5,1,1,3,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
767,50,75.0,12508,6,7,0.0,660,323,983,983,767,1750,1,2,0,4,0,1,245,0,11.982935344196433,1,23,0,2,3,4,2,5,3,0,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
768,20,70.0,9100,7,5,0.0,24,1836,1860,1836,0,1836,0,2,0,3,1,2,120,33,12.28690580994122,1,1,1,3,4,4,1,6,1,0,5,0,1,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
770,85,70.04995836802665,7252,5,5,0.0,685,173,858,858,0,858,1,1,0,2,0,2,120,0,11.812296455066814,0,27,0,2,3,4,3,6,7,0,3,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
771,20,67.0,8877,4,5,0.0,836,0,836,1220,0,1220,0,1,0,2,0,2,0,0,11.532737896139919,0,55,0,3,3,2,1,2,1,0,5,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772,80,94.0,7819,6,5,0.0,422,480,1029,1117,0,1117,1,1,0,3,1,2,144,0,11.580593459194764,0,34,0,3,3,3,3,5,8,2,5,0,0,3,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
773,20,70.0,10150,5,5,1.0,456,456,912,912,0,912,0,1,0,2,0,1,0,0,11.648338835562747,0,49,0,3,3,3,1,3,1,0,5,0,1,5,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
774,20,110.0,14226,8,5,375.0,0,1935,1935,1973,0,1973,0,2,0,3,1,3,315,45,12.886643575525625,0,1,1,3,4,4,3,1,1,0,4,1,1,4,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
775,120,32.0,4500,6,5,320.0,866,338,1204,1204,0,1204,1,2,0,2,0,2,0,247,11.995357787034976,0,11,0,3,3,5,1,6,1,0,2,1,1,5,3,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
776,20,86.0,11210,7,5,240.0,20,1594,1614,1614,0,1614,0,2,0,3,0,3,144,59,12.308182383129823,1,0,1,2,4,4,3,6,1,0,5,1,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
777,20,100.0,13350,5,5,0.0,762,102,864,894,0,894,1,1,0,3,1,2,241,0,11.86710429621008,0,32,0,2,3,3,1,5,1,2,5,0,1,3,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
778,90,60.0,8400,5,5,320.0,0,0,0,2020,0,2020,0,2,0,4,2,2,0,0,11.87757552297847,0,30,0,3,3,0,0,0,1,0,5,1,1,3,3,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
779,90,78.0,10530,6,5,90.0,975,0,975,1004,0,1004,1,1,0,2,0,2,0,0,11.813037464800539,0,29,0,3,3,4,4,6,7,0,5,1,1,3,3,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
780,20,63.0,7875,7,5,38.0,0,1237,1237,1253,0,1253,0,2,0,3,1,2,220,21,12.07824495582233,1,11,0,3,3,4,1,1,1,0,5,1,1,4,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
781,60,65.0,7153,6,5,0.0,387,374,761,810,793,1603,0,2,1,3,0,2,0,124,12.077676615757813,0,14,0,3,4,4,1,5,4,0,5,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
782,20,67.0,16285,7,5,0.0,0,1413,1413,1430,0,1430,0,2,0,3,0,2,0,33,12.139403856983334,1,7,1,1,4,4,1,1,1,0,5,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
783,85,70.04995836802665,9101,5,6,104.0,1097,0,1097,1110,0,1110,1,1,0,1,1,2,303,30,12.016732516077072,0,31,0,2,3,4,3,6,7,0,4,1,1,5,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
785,20,70.04995836802665,9790,6,5,0.0,251,491,1372,1342,0,1342,0,2,0,3,1,2,0,0,11.992266613576142,0,42,0,3,3,3,1,3,1,0,5,0,1,3,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
786,50,60.0,10800,5,6,0.0,686,0,686,966,686,1652,1,2,0,4,0,1,0,0,11.842236406331555,1,60,0,3,3,2,1,2,3,0,5,0,1,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
